Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
20,39.00555307537619,8.419827730246645,-14.63560149553457,-0.21586228283895292,0.3752184071650525,0.10254950089466003,22.601318482542037,-0.1962,0.0,0.3680074943283442
21,3699.5624483146357,-684.7931021087946,425.4325491259063,0.18510110632698132,-0.11499536906579733,0.000540604470918207,22.37833936908245,-11.149018,-0.3650939197427233,-0.3650939197427233
22,24.600259528089545,4.479181348696918,-10.017744934616763,-0.18207862171463732,0.40722110769514885,0.16259991059983098,21.8944148460865,-24.1962,-0.8,-1.319607858067824
23,21.760145155660712,1.8133391472172513,-7.179157814782823,-0.0833330446210524,0.3299223310978341,0.1838223031779471,21.410488460445404,-24.1962,-0.8,-1.3149372456566064
24,24.874697643774,1.2573360867557248,-6.754405092653105,-0.05054678873937707,0.27153717361238744,0.1608059747010102,20.926563937449455,-24.1962,-0.8,-1.3107510774087083
25,24.209340234336782,1.4296565625428,-7.6321718461856625,-0.05905392500185025,0.31525732516083776,0.16522548575391116,20.442639414453506,-24.1962,-0.8,-1.3069927011233535
26,20.594406868412772,0.9973059254702645,-6.436815356425509,-0.048426057222357266,0.312551626155262,0.1942274922292182,19.958714891457557,-24.1962,-0.8,-1.3026278893516714
27,21.375981662649163,1.9347436674915666,-6.298255473012916,-0.0905101668791285,0.2946416951703336,0.18712590902851067,19.47479036846161,-24.1962,-0.8,-1.2988207726080485
28,16.765268704533135,-10.584767438248823,-3.6536973342190957,0.6313508971906203,0.21793252459062457,0.23858848137151817,18.9990056047678,-23.78921,-0.7864336884886458,-0.7864336884886458
29,22.368495422152535,4.1880894756990905,-2.8576504274931156,-0.18723161288494333,0.127753359068713,0.17882293486930814,18.525267888092994,-23.6869,-0.7830233193219243,-0.7830233193219243
30,39.43078729088811,-13.402122712626442,2.0856810771927554,0.33988980777270655,-0.0528947358267616,0.10144357429364192,18.05147801735401,-23.68945,-0.7831083661650267,-0.7831083661650267
31,47.308338823043904,-33.125887588677166,-5.823329894902578,0.7002124448415749,0.12309309605405194,0.04227584501499764,18.015961099648475,-1.7759264,-0.052657544266708135,-0.052657544266708135
32,485.55689761870843,-217.64279714926,90.82885628046407,0.44823335476570164,-0.18706120070770557,0.004118981750251096,17.92512734630108,-4.541666,-0.14484887188483192,-0.14484887188483192
33,208.67984742964114,-96.38225824246639,36.63774101214028,0.4618666317309955,-0.17556913838789887,0.009584059144351845,17.811861757421493,-5.663184,-0.182232812339628,-0.182232812339628
34,166.8737181677497,-75.33176827481593,30.351011523286058,0.4514297943495735,-0.18188011783123165,0.011985110788923042,17.681558553361892,-6.5151787,-0.21063261644442316,-0.21063261644442316
35,145.30267262725644,-65.69330885185677,26.679377908080593,0.45211356174004586,-0.18361243758069715,0.013764371734101416,17.53672299184799,-7.2417383,-0.23485128292300705,-0.23485128292300705
36,131.41238579197181,-60.38929384847511,24.147972419605352,0.4595403506643009,-0.18375720274824042,0.015219265580993532,17.37859186925888,-7.9066463,-0.2570148787077189,-0.2570148787077189
37,122.9297920357132,-56.08369880857501,21.37456528479778,0.45622544283066657,-0.17387620145479546,0.016269449145565672,17.20827345945835,-8.515969,-0.2773256407823317,-0.2773256407823317
