Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
85,91.77438436854155,-8.89609899754759,-10.67097912502696,0.09693444482093413,0.11627404747467598,0.010896286658641759,7.8585910911202435,-5.54195,-0.17819167109093606,-0.17819167109093606
86,89.20557130513168,-9.892258430379858,-10.6807666186455,0.11089283197955138,0.11973205778943397,0.022420124334599122,7.747725520515442,-5.543296,-0.17823652443194427,-0.17823652443194427
87,87.34981964166855,-9.097963944923857,-9.538476854219285,0.10415549777029932,0.1091985867097216,0.01144822054701724,7.636957273119688,-5.5383973,-0.17807323600308547,-0.17807323600308547
88,87.72140796649492,-9.803938753164983,-10.609517747493413,0.1117622138134124,0.12094559348096312,0.011399725827268399,7.5261601547241215,-5.5398684,-0.1781222783705617,-0.1781222783705617
89,86.3314957263242,-8.425518295869066,-9.886092015616422,0.09759495332478013,0.11451315574278824,0.011583258132930504,7.414632879430056,-5.5763936,-0.17933980212202572,-0.17933980212202572
90,84.60069232587631,-9.218128814763181,-9.97887598477996,0.10896044182777553,0.11795265157336993,0.011820234238132067,7.303723071002961,-5.5454674,-0.1783089139935624,-0.1783089139935624
91,82.6825968175671,-9.6343819437254,-9.8190691778644,0.11652248858345529,0.1187561779116521,0.012094443552691316,7.193682652199269,-5.502035,-0.17686117688863945,-0.17686117688863945
92,83.44582565663067,-11.565808814121006,-10.330028781267982,0.13860260502080582,0.1237932359106228,0.01198382294298192,7.085332118207217,-5.4175544,-0.17404515251973565,-0.17404515251973565
93,82.04331965980668,-11.112458391452689,-9.647288199906683,0.1354462305710031,0.11758773584381085,0.012188682809843731,6.977858424419165,-5.373672,-0.17258240602048416,-0.17258240602048416
94,81.98402552289669,-11.103561182566832,-10.242887299371363,0.13543566703083887,0.1249375989290829,0.012197498154329073,6.871077634626627,-5.339035,-0.1714278277981877,-0.1714278277981877
95,80.8105790263456,-9.180422816107901,-10.099253538226112,0.11360422022362851,0.12497439889563948,0.012374617433120771,6.765612803632021,-5.273252,-0.1692350667297485,-0.1692350667297485
96,82.0643222353508,-8.075176986466047,-11.258069563042556,0.09840058098947545,0.1371859202194559,0.012185563382003179,6.661004323744774,-5.2304044,-0.16780681691579233,-0.16780681691579233
97,80.80838929009087,-11.077711133058443,-9.922896020777248,0.13708615195002838,0.12279536949010866,0.012374952759052519,6.557181414449215,-5.191156,-0.16649853084547675,-0.16649853084547675
