Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
17,91.52913203684953,-5.253088820606123,-4.311139085754126,0.057392533980233036,0.04710127791901781,0.02185096652282032,16.759389017009735,-10.344747,-0.3382848791282565,-0.3382848791282565
18,94.62567890770123,-4.595537315626582,-8.010019458301834,0.048565435605583476,0.08464953224922045,0.021135911763981306,16.547120113158226,-10.61351,-0.34724365790377354,-0.34724365790377354
19,87.4464367920767,-7.07543433200333,-5.824129163314896,0.0809116367866051,0.06660224678065563,0.0228711434492802,16.33009960153103,-10.851087,-0.35516286385843493,-0.35516286385843493
20,85.3419014277478,-5.251966565418197,-4.99521360267396,0.061540304089247634,0.05853178238479968,0.023435146938848565,16.10850629606247,-11.079466,-0.36277550785719737,-0.36277550785719737
21,81.87492281102234,-3.637312943141552,-4.740016427316637,0.0444252381347208,0.05789338498989725,0.02442750394545412,15.882630769395828,-11.293814,-0.36992044172837896,-0.36992044172837896
22,77.88477202950062,-4.2229112270295,-4.418895171931929,0.054219985717233354,0.05673631772663047,0.025678960699049805,15.682865802431106,-9.988295,-0.3264031484836013,-0.3264031484836013
23,88.57967904761982,-4.66563346671662,-4.850478147329955,0.05267160049437984,0.05475836218284751,0.02257854195796774,15.497513983631134,-9.267662,-0.3023820515903263,-0.3023820515903263
24,96.30887156257732,-4.718826252456138,-5.924963778150827,0.04899679724094835,0.06152043609296204,0.020766518883989695,15.385892179095745,-5.5810533,-0.17949510432724963,-0.17949510432724963
25,149.86982690579893,-3.5807899246755266,-2.9875727359381794,0.02389266738078133,0.019934451100794462,0.013344914325263784,15.268322948598861,-5.878495,-0.18940983759727162,-0.18940983759727162
26,140.1445738017117,-4.2931335955855,-3.103841173544059,0.030633605562636952,0.022147423117042223,0.0142709770756431,15.145165782654285,-6.1578345,-0.1987211590645212,-0.1987211590645212
27,131.7210013589607,-4.502358989071533,-3.275431707989767,0.034181026128110636,0.024866434920758716,0.015183607620395181,15.01718622841835,-6.398986,-0.20675953292894345,-0.20675953292894345
28,127.54753517906614,-3.835186428583501,-2.9352893832762086,0.03006868320269159,0.023013297584742083,0.015680428455102376,14.88525693514347,-6.596517,-0.21334390418321642,-0.21334390418321642
29,127.10624755646519,-3.932329359565461,-3.898642592425623,0.030937341280715396,0.030672312867183846,0.015734867785405494,14.748566720867156,-6.834476,-0.2212758663360941,-0.2212758663360941
30,121.59081530475531,-3.2140656510996104,-3.843431798739038,0.026433457519335436,0.03160955693163055,0.01644861081807206,14.607528161489963,-7.0519695,-0.22852564911149562,-0.22852564911149562
31,28.14341121087252,-133.41051233282897,-13.600863727241887,4.740381730317364,0.4832699073091582,0.14212918149931653,14.472935285651683,-6.7295804,-0.21777934679146566,-0.21777934679146566
32,114.58534742664733,-1.6010487334767094,-2.2623364724273225,0.013972543343743253,0.019743680350365687,0.01745423865193859,14.333940048003196,-6.949784,-0.225119461870895,-0.225119461870895
33,113.31898626444274,-2.716843053201857,-3.77718453627126,0.023975179647846432,0.03333231844712033,0.017649293079032426,14.191975753986835,-7.09822,-0.23006732331425958,-0.23006732331425958
34,108.64995351161868,-2.354099280148497,-3.3415334382532365,0.021666822709654976,0.030755037901566182,0.018407739123294943,14.04852972575426,-7.172266,-0.23253553970406785,-0.23253553970406785
35,107.77954089798428,-3.5997776567084143,-3.6154568728894585,0.03339945250013343,0.03354492738386749,0.018556397469655622,13.910134259843826,-6.9197245,-0.22411748250250493,-0.22411748250250493
36,107.35029638276512,-3.79541553026857,-3.1197108132671576,0.03535542665607318,0.029061035864713466,0.018630595977759182,13.77567549445629,-6.7229586,-0.21755862701871562,-0.21755862701871562
37,110.17039054631721,-3.875189209407328,-3.603669893813666,0.03517450732625063,0.032709967496199734,0.018153698013434666,13.643803943181037,-6.593655,-0.2132485048561869,-0.2132485048561869
38,108.25309698342403,-3.3979056935200105,-2.982234081256507,0.031388531027803354,0.02754871836796645,0.018475222009641395,13.514244865858554,-6.477888,-0.20938961721705845,-0.20938961721705845
39,109.80009512740156,-2.8057290834195183,-3.168015518991289,0.025553066053030444,0.028852575358112628,0.01821492046686654,13.386763569200038,-6.3740516,-0.20592838673124575,-0.20592838673124575
